loc_rowid,pl_name,hostname,sy_snum,sy_pnum,st_teff,st_rad,st_mass,st_met,st_lum,st_age,st_vsin
21485,Kepler-252 b,Kepler-252,1,2,4208,0.59,0.61,-0.19,,,
21486,Kepler-252 c,Kepler-252,1,2,4458,0.678487,0.7,,-0.78566,,
21487,Kepler-252 c,Kepler-252,1,2,4208,0.59,0.61,-0.19,,,
21488,Kepler-252 c,Kepler-252,1,2,4208,0.59,0.61,-0.19,,,
21489,Kepler-252 c,Kepler-252,1,2,4458,0.678487,0.7,,-0.78566,,
21490,Kepler-252 c,Kepler-252,1,2,4542,0.66,0.7,-0.13,,3.47,
21491,Kepler-252 c,Kepler-252,1,2,4208,0.59,0.61,-0.19,,,
21492,Kepler-252 c,Kepler-252,1,2,4208,0.59,0.61,-0.19,,,
21493,Kepler-252 c,Kepler-252,1,2,4201,0.591,0.609,-0.2,,,
21494,Kepler-252 c,Kepler-252,1,2,4458,0.678487,0.7,,-0.78566,,
21495,Kepler-252 c,Kepler-252,1,2,4208,0.696,,,,,
21496,Kepler-252 c,Kepler-252,1,2,4397,0.58,0.61,,,13.9,
21497,Kepler-252 c,Kepler-252,1,2,4208,0.549,,,,,
21498,Kepler-253 b,Kepler-253,1,3,5017,0.847339,0.83,,-0.38741,,
21499,Kepler-253 b,Kepler-253,1,3,5216,0.81,0.85,0.03,,4.57,
21500,Kepler-253 b,Kepler-253,1,3,5081,0.815,,,,,
21501,Kepler-253 b,Kepler-253,1,3,5208,0.786,,,,,
21502,Kepler-253 b,Kepler-253,1,3,5216,0.79,0.874,0.06,,,
21503,Kepler-253 b,Kepler-253,1,3,5196,0.775,0.869,0.04,,,
21504,Kepler-253 b,Kepler-253,1,3,5216,0.79,0.874,0.06,,,
21505,Kepler-253 b,Kepler-253,1,3,5017,0.847339,0.83,,-0.38741,,
21506,Kepler-253 b,Kepler-253,1,3,5216,0.79,0.874,0.06,,,
21507,Kepler-253 b,Kepler-253,1,3,5081,0.799,0.86,0.15,,3.72,
21508,Kepler-253 b,Kepler-253,1,3,5148,0.71,0.808,,,0.7,
21509,Kepler-253 c,Kepler-253,1,3,5017,0.847339,0.83,,-0.38741,,
21510,Kepler-253 c,Kepler-253,1,3,5081,0.799,0.86,0.15,,3.72,
21511,Kepler-253 c,Kepler-253,1,3,5216,0.81,0.85,0.03,,4.57,
21512,Kepler-253 c,Kepler-253,1,3,5081,0.815,,,,,
21513,Kepler-253 c,Kepler-253,1,3,5216,0.79,0.874,0.06,,,
21514,Kepler-253 c,Kepler-253,1,3,5208,0.786,,,,,
21515,Kepler-253 c,Kepler-253,1,3,5216,0.79,0.874,0.06,,,
21516,Kepler-253 c,Kepler-253,1,3,5196,0.775,0.869,0.04,,,
21517,Kepler-253 c,Kepler-253,1,3,5017,0.847339,0.83,,-0.38741,,
21518,Kepler-253 c,Kepler-253,1,3,5017,0.847339,0.83,,-0.38741,,
21519,Kepler-253 c,Kepler-253,1,3,5216,0.79,0.874,0.06,,,
21520,Kepler-253 c,Kepler-253,1,3,5148,0.71,0.808,,,0.7,
21521,Kepler-253 d,Kepler-253,1,3,5216,0.79,0.874,0.06,,,
21522,Kepler-253 d,Kepler-253,1,3,5017,0.847339,0.83,,-0.38741,,
21523,Kepler-253 d,Kepler-253,1,3,5017,0.847339,0.83,,-0.38741,,
21524,Kepler-253 d,Kepler-253,1,3,5081,0.799,0.86,0.15,,3.72,
21525,Kepler-253 d,Kepler-253,1,3,5148,0.71,0.808,,,0.7,
21526,Kepler-253 d,Kepler-253,1,3,5216,0.79,0.874,0.06,,,
21527,Kepler-253 d,Kepler-253,1,3,5196,0.775,0.869,0.04,,,
21528,Kepler-253 d,Kepler-253,1,3,5208,0.786,,,,,
21529,Kepler-253 d,Kepler-253,1,3,5216,0.79,0.874,0.06,,,
21530,Kepler-253 d,Kepler-253,1,3,5017,0.847339,0.83,,-0.38741,,
21531,Kepler-253 d,Kepler-253,1,3,5081,0.815,,,,,
21532,Kepler-253 d,Kepler-253,1,3,5216,0.81,0.85,0.03,,4.57,
21533,Kepler-254 b,Kepler-254,1,3,5956,0.92,1.021,,,0.3,
21534,Kepler-254 b,Kepler-254,1,3,5941,0.885,0.975,-0.22,,,
21535,Kepler-254 b,Kepler-254,1,3,5957,0.91,,,,,
21536,Kepler-254 b,Kepler-254,1,3,5503,0.931,,,,,
21537,Kepler-254 b,Kepler-254,1,3,5941,0.885,0.975,-0.22,,,
21538,Kepler-254 b,Kepler-254,1,3,5561,1.06,0.943,0.16,,,
21539,Kepler-254 b,Kepler-254,1,3,5616,0.914836,0.99,,-0.12491,,
21540,Kepler-254 b,Kepler-254,1,3,5616,0.914836,0.99,,-0.12491,,
21541,Kepler-254 b,Kepler-254,1,3,5503,0.902,0.849,-0.13,,8.51,
21542,Kepler-254 b,Kepler-254,1,3,5941,0.885,0.975,-0.22,,,
21543,Kepler-254 b,Kepler-254,1,3,5616,0.914836,0.99,,-0.12491,,
21544,Kepler-254 b,Kepler-254,1,3,5611,0.9,0.93,-0.06,,3.98,
21545,Kepler-254 c,Kepler-254,1,3,5957,0.91,,,,,
21546,Kepler-254 c,Kepler-254,1,3,5616,0.914836,0.99,,-0.12491,,
21547,Kepler-254 c,Kepler-254,1,3,5616,0.914836,0.99,,-0.12491,,
21548,Kepler-254 c,Kepler-254,1,3,5503,0.931,,,,,
21549,Kepler-254 c,Kepler-254,1,3,5956,0.92,1.021,,,0.3,
21550,Kepler-254 c,Kepler-254,1,3,5611,0.9,0.93,-0.06,,3.98,
21551,Kepler-254 c,Kepler-254,1,3,5941,0.885,0.975,-0.22,,,
21552,Kepler-254 c,Kepler-254,1,3,,0.885,0.97,,,,
21553,Kepler-254 c,Kepler-254,1,3,5561,1.06,0.943,0.16,,,
21554,Kepler-254 c,Kepler-254,1,3,5503,0.902,0.849,-0.13,,8.51,
21555,Kepler-254 c,Kepler-254,1,3,5941,0.885,0.975,-0.22,,,
21556,Kepler-254 c,Kepler-254,1,3,5941,0.885,0.975,-0.22,,,
21557,Kepler-254 c,Kepler-254,1,3,5616,0.914836,0.99,,-0.12491,,
21558,Kepler-254 d,Kepler-254,1,3,5941,0.885,0.975,-0.22,,,
21559,Kepler-254 d,Kepler-254,1,3,5503,0.931,,,,,
21560,Kepler-254 d,Kepler-254,1,3,5561,1.06,0.943,0.16,,,
21561,Kepler-254 d,Kepler-254,1,3,5941,0.885,0.975,-0.22,,,
21562,Kepler-254 d,Kepler-254,1,3,5941,0.885,0.975,-0.22,,,
21563,Kepler-254 d,Kepler-254,1,3,5957,0.91,,,,,
21564,Kepler-254 d,Kepler-254,1,3,5616,0.914836,0.99,,-0.12491,,
21565,Kepler-254 d,Kepler-254,1,3,5616,0.914836,0.99,,-0.12491,,
21566,Kepler-254 d,Kepler-254,1,3,,0.885,0.97,,,,
21567,Kepler-254 d,Kepler-254,1,3,5616,0.914836,0.99,,-0.12491,,
21568,Kepler-254 d,Kepler-254,1,3,5956,0.92,1.021,,,0.3,
21569,Kepler-254 d,Kepler-254,1,3,5611,0.9,0.93,-0.06,,3.98,
21570,Kepler-254 d,Kepler-254,1,3,5503,0.902,0.849,-0.13,,8.51,
21571,Kepler-255 b,Kepler-255,1,3,5463,0.8,0.878,,,2.4,
21572,Kepler-255 b,Kepler-255,1,3,5332,0.926,,,,,
21573,Kepler-255 b,Kepler-255,1,3,5130.94,1.02495,0.86,0.3386,-0.18311,,
21574,Kepler-255 b,Kepler-255,1,3,5569,0.887,1.009,0.21,,,
21575,Kepler-255 b,Kepler-255,1,3,5569,0.887,1.009,0.21,,,
21576,Kepler-255 b,Kepler-255,1,3,5431,0.86,0.9,0.02,,4.37,
21577,Kepler-255 b,Kepler-255,1,3,5344,1.013,0.867,0.16,,,
21578,Kepler-255 b,Kepler-255,1,3,5569,0.887,1.009,0.21,,,
21579,Kepler-255 b,Kepler-255,1,3,5130.94,1.02495,0.86,0.3386,-0.18311,,
21580,Kepler-255 b,Kepler-255,1,3,5573,0.933,,,,,
21581,Kepler-255 c,Kepler-255,1,3,5573,0.933,,,,,
21582,Kepler-255 c,Kepler-255,1,3,5332,0.926,,,,,
21583,Kepler-255 c,Kepler-255,1,3,5569,0.887,1.009,0.21,,,
21584,Kepler-255 c,Kepler-255,1,3,5569,0.887,1.009,0.21,,,
21585,Kepler-255 c,Kepler-255,1,3,5130.94,1.02495,0.86,0.3386,-0.18311,,
21586,Kepler-255 c,Kepler-255,1,3,5463,0.8,0.878,,,2.4,
21587,Kepler-255 c,Kepler-255,1,3,5344,1.013,0.867,0.16,,,
21588,Kepler-255 c,Kepler-255,1,3,5130.94,1.02495,0.86,0.3386,-0.18311,,
21589,Kepler-255 c,Kepler-255,1,3,5431,0.86,0.9,0.02,,4.37,
21590,Kepler-255 c,Kepler-255,1,3,5130.94,1.02495,0.86,0.3386,-0.18311,,
21591,Kepler-255 c,Kepler-255,1,3,5569,0.887,1.009,0.21,,,
21592,Kepler-255 d,Kepler-255,1,3,5569,0.887,1.009,0.21,,,
21593,Kepler-255 d,Kepler-255,1,3,5569,0.887,1.009,0.21,,,
21594,Kepler-255 d,Kepler-255,1,3,5569,0.887,1.009,0.21,,,
21595,Kepler-255 d,Kepler-255,1,3,5332,0.926,,,,,
21596,Kepler-255 d,Kepler-255,1,3,5130.94,1.02495,0.86,0.3386,-0.18311,,
21597,Kepler-255 d,Kepler-255,1,3,5431,0.86,0.9,0.02,,4.37,
21598,Kepler-255 d,Kepler-255,1,3,5463,0.8,0.878,,,2.4,
21599,Kepler-255 d,Kepler-255,1,3,5130.94,1.02495,0.86,0.3386,-0.18311,,
21600,Kepler-255 d,Kepler-255,1,3,5344,1.013,0.867,0.16,,,
21601,Kepler-256 b,Kepler-256,1,4,5553,1.25,0.949,0.16,,,
21602,Kepler-256 b,Kepler-256,1,4,5551,1.301,,,,,
21603,Kepler-256 b,Kepler-256,1,4,5870,0.89,1,,,0.4,
21604,Kepler-256 b,Kepler-256,1,4,5936,0.965,1.075,0.07,,,
21605,Kepler-256 b,Kepler-256,1,4,5936,0.965,1.075,0.07,,,
21606,Kepler-256 b,Kepler-256,1,4,5607,1.14,0.97,0.12,,9.55,
21607,Kepler-256 b,Kepler-256,1,4,5571,1.00285,0.98,,-0.0591,,
21608,Kepler-256 b,Kepler-256,1,4,5608,0.985,,,,,
21609,Kepler-256 b,Kepler-256,1,4,5608,0.963,1.037,0.26,,1.82,
21610,Kepler-256 b,Kepler-256,1,4,5571,1.00285,0.98,,-0.0591,,
21611,Kepler-256 b,Kepler-256,1,4,5936,0.965,1.075,0.07,,,
21612,Kepler-256 c,Kepler-256,1,4,5608,0.985,,,,,
21613,Kepler-256 c,Kepler-256,1,4,5551,1.301,,,,,
21614,Kepler-256 c,Kepler-256,1,4,5936,0.965,1.075,0.07,,,
21615,Kepler-256 c,Kepler-256,1,4,5571,1.00285,0.98,,-0.0591,,
21616,Kepler-256 c,Kepler-256,1,4,5571,1.00285,0.98,,-0.0591,,
21617,Kepler-256 c,Kepler-256,1,4,5608,0.963,1.037,0.26,,1.82,
21618,Kepler-256 c,Kepler-256,1,4,5870,0.89,1,,,0.4,
21619,Kepler-256 c,Kepler-256,1,4,5553,1.25,0.949,0.16,,,
21620,Kepler-256 c,Kepler-256,1,4,5607,1.14,0.97,0.12,,9.55,
21621,Kepler-256 c,Kepler-256,1,4,5936,0.965,1.075,0.07,,,
21622,Kepler-256 c,Kepler-256,1,4,5936,0.965,1.075,0.07,,,
21623,Kepler-256 d,Kepler-256,1,4,5607,1.14,0.97,0.12,,9.55,
21624,Kepler-256 d,Kepler-256,1,4,5936,0.965,1.075,0.07,,,
21625,Kepler-256 d,Kepler-256,1,4,5608,0.963,1.037,0.26,,1.82,
21626,Kepler-256 d,Kepler-256,1,4,5936,0.965,1.075,0.07,,,
21627,Kepler-256 d,Kepler-256,1,4,5571,1.00285,0.98,,-0.0591,,
21628,Kepler-256 d,Kepler-256,1,4,5936,0.965,1.075,0.07,,,
21629,Kepler-256 d,Kepler-256,1,4,5571,1.00285,0.98,,-0.0591,,
21630,Kepler-256 d,Kepler-256,1,4,5870,0.89,1,,,0.4,
21631,Kepler-256 d,Kepler-256,1,4,5551,1.301,,,,,
21632,Kepler-256 d,Kepler-256,1,4,5608,0.985,,,,,
21633,Kepler-256 d,Kepler-256,1,4,5553,1.25,0.949,0.16,,,
21634,Kepler-256 e,Kepler-256,1,4,5551,1.301,,,,,
21635,Kepler-256 e,Kepler-256,1,4,5870,0.89,1,,,0.4,
21636,Kepler-256 e,Kepler-256,1,4,5571,1.00285,0.98,,-0.0591,,
21637,Kepler-256 e,Kepler-256,1,4,5607,1.14,0.97,0.12,,9.55,
21638,Kepler-256 e,Kepler-256,1,4,5571,1.00285,0.98,,-0.0591,,
21639,Kepler-256 e,Kepler-256,1,4,5571,1.00285,0.98,,-0.0591,,
21640,Kepler-256 e,Kepler-256,1,4,5936,0.965,1.075,0.07,,,
21641,Kepler-256 e,Kepler-256,1,4,5553,1.25,0.949,0.16,,,
21642,Kepler-256 e,Kepler-256,1,4,5608,0.963,1.037,0.26,,1.82,
21643,Kepler-256 e,Kepler-256,1,4,5608,0.985,,,,,
21644,Kepler-256 e,Kepler-256,1,4,5936,0.965,1.075,0.07,,,
21645,Kepler-256 e,Kepler-256,1,4,5936,0.965,1.075,0.07,,,
21646,Kepler-257 b,Kepler-257,1,3,4972,0.87259,0.82,,-0.37756,,
21647,Kepler-257 b,Kepler-257,1,3,5058,0.75,0.74,,,14,
21648,Kepler-257 b,Kepler-257,1,3,5188,0.973,0.868,0.32,,,
21649,Kepler-257 b,Kepler-257,1,3,5209,0.81,0.85,0.04,,4.79,
21650,Kepler-257 b,Kepler-257,1,3,5180,1.037,,,,,
21651,Kepler-257 b,Kepler-257,1,3,4972,0.87259,0.82,,-0.37756,,
21652,Kepler-257 b,Kepler-257,1,3,5188,0.973,0.868,0.32,,,
21653,Kepler-257 b,Kepler-257,1,3,5188,0.973,0.868,0.32,,,
21654,Kepler-257 b,Kepler-257,1,3,4972,0.87259,0.82,,-0.37756,,
21655,Kepler-257 b,Kepler-257,1,3,5118,0.801,0.916,0.4,,1.48,
21656,Kepler-257 b,Kepler-257,1,3,5188,0.973,0.868,0.32,,,
21657,Kepler-257 c,Kepler-257,1,3,5209,0.81,0.85,0.04,,4.79,
21658,Kepler-257 c,Kepler-257,1,3,5058,0.75,0.74,,,14,
21659,Kepler-257 c,Kepler-257,1,3,5188,0.973,0.868,0.32,,,
21660,Kepler-257 c,Kepler-257,1,3,4972,0.87259,0.82,,-0.37756,,
21661,Kepler-257 c,Kepler-257,1,3,5118,0.801,0.916,0.4,,1.48,
21662,Kepler-257 c,Kepler-257,1,3,5188,0.973,0.868,0.32,,,
21663,Kepler-257 c,Kepler-257,1,3,5188,0.973,0.868,0.32,,,
21664,Kepler-257 c,Kepler-257,1,3,5180,1.037,,,,,
21665,Kepler-257 c,Kepler-257,1,3,4972,0.87259,0.82,,-0.37756,,
21666,Kepler-257 c,Kepler-257,1,3,4972,0.87259,0.82,,-0.37756,,
21667,Kepler-257 c,Kepler-257,1,3,5188,0.973,0.868,0.32,,,
21668,Kepler-257 d,Kepler-257,1,3,4972,0.87259,0.82,,-0.37756,,
21669,Kepler-257 d,Kepler-257,1,3,5188,0.973,0.868,0.32,,,
21670,Kepler-257 d,Kepler-257,1,3,5058,0.75,0.74,,,14,
21671,Kepler-257 d,Kepler-257,1,3,5188,0.973,0.868,0.32,,,
21672,Kepler-257 d,Kepler-257,1,3,5188,0.973,0.868,0.32,,,
21673,Kepler-257 d,Kepler-257,1,3,5118,0.801,0.916,0.4,,1.48,
21674,Kepler-257 d,Kepler-257,1,3,4972,0.87259,0.82,,-0.37756,,
21675,Kepler-257 d,Kepler-257,1,3,5209,0.81,0.85,0.04,,4.79,
21676,Kepler-257 d,Kepler-257,1,3,5180,1.037,,,,,
21677,Kepler-257 d,Kepler-257,1,3,5188,0.973,0.868,0.32,,,
21678,Kepler-257 d,Kepler-257,1,3,4972,0.87259,0.82,,-0.37756,,
21679,Kepler-258 b,Kepler-258,1,2,4837.57,0.733995,0.785,0.3031,-0.57541,,
21680,Kepler-258 b,Kepler-258,1,2,4944,0.739,,,,,
21681,Kepler-258 b,Kepler-258,1,2,4837.57,0.733995,0.785,0.3031,-0.57541,,
21682,Kepler-258 b,Kepler-258,1,2,4954,0.885,0.827,0.44,,,
21683,Kepler-258 b,Kepler-258,1,2,4837.57,0.733995,0.785,0.3031,-0.57541,,
21684,Kepler-258 b,Kepler-258,1,2,4821,0.68,0.7,,,13.7,
21685,Kepler-258 b,Kepler-258,1,2,4954,0.885,0.827,0.44,,,
21686,Kepler-258 b,Kepler-258,1,2,4954,0.885,0.827,0.44,,,
21687,Kepler-258 b,Kepler-258,1,2,4942,0.915,,,,,
21688,Kepler-258 b,Kepler-258,1,2,4954,0.885,0.827,0.44,,,
21689,Kepler-258 b,Kepler-258,1,2,4951,0.77,0.82,0.1,,3.63,
21690,Kepler-258 c,Kepler-258,1,2,4951,0.77,0.82,0.1,,3.63,
21691,Kepler-258 c,Kepler-258,1,2,4954,0.885,0.827,0.44,,,
21692,Kepler-258 c,Kepler-258,1,2,4837.57,0.733995,0.785,0.3031,-0.57541,,
21693,Kepler-258 c,Kepler-258,1,2,4821,0.68,0.7,,,13.7,
21694,Kepler-258 c,Kepler-258,1,2,4837.57,0.733995,0.785,0.3031,-0.57541,,
21695,Kepler-258 c,Kepler-258,1,2,4954,0.885,0.827,0.44,,,
21696,Kepler-258 c,Kepler-258,1,2,4942,0.915,,,,,
21697,Kepler-258 c,Kepler-258,1,2,4954,0.885,0.827,0.44,,,
21698,Kepler-258 c,Kepler-258,1,2,4837.57,0.733995,0.785,0.3031,-0.57541,,
21699,Kepler-258 c,Kepler-258,1,2,4954,0.885,0.827,0.44,,,
21700,Kepler-258 c,Kepler-258,1,2,4944,0.739,,,,,
21701,Kepler-259 b,Kepler-259,1,2,5613,0.886966,0.99,,-0.15271,,
21702,Kepler-259 b,Kepler-259,1,2,5511,0.919,,,,,
21703,Kepler-259 b,Kepler-259,1,2,5931,0.91,1.015,,,0.4,
21704,Kepler-259 b,Kepler-259,1,2,5613,0.886966,0.99,,-0.15271,,
21705,Kepler-259 b,Kepler-259,1,2,5926,0.887,0.978,-0.2,,,
21706,Kepler-259 b,Kepler-259,1,2,5926,0.887,0.978,-0.2,,,
21707,Kepler-259 b,Kepler-259,1,2,5511,0.897,0.867,-0.09,,7.94,
21708,Kepler-259 b,Kepler-259,1,2,5938,0.898,,,,,
21709,Kepler-259 b,Kepler-259,1,2,5578,0.9,0.93,-0.03,,4.47,
21710,Kepler-259 b,Kepler-259,1,2,5613,0.886966,0.99,,-0.15271,,
21711,Kepler-259 b,Kepler-259,1,2,5926,0.887,0.978,-0.2,,,
21712,Kepler-259 b,Kepler-259,1,2,5926,0.887,0.978,-0.2,,,
21713,Kepler-259 c,Kepler-259,1,2,5578,0.9,0.93,-0.03,,4.47,
21714,Kepler-259 c,Kepler-259,1,2,5511,0.897,0.867,-0.09,,7.94,
21715,Kepler-259 c,Kepler-259,1,2,5926,0.887,0.978,-0.2,,,
21716,Kepler-259 c,Kepler-259,1,2,5938,0.898,,,,,
21717,Kepler-259 c,Kepler-259,1,2,5931,0.91,1.015,,,0.4,
21718,Kepler-259 c,Kepler-259,1,2,5926,0.887,0.978,-0.2,,,
21719,Kepler-259 c,Kepler-259,1,2,5511,0.919,,,,,
21720,Kepler-259 c,Kepler-259,1,2,5613,0.886966,0.99,,-0.15271,,
21721,Kepler-259 c,Kepler-259,1,2,5613,0.886966,0.99,,-0.15271,,
21722,Kepler-259 c,Kepler-259,1,2,5926,0.887,0.978,-0.2,,,
21723,Kepler-259 c,Kepler-259,1,2,5613,0.886966,0.99,,-0.15271,,
21724,Kepler-259 c,Kepler-259,1,2,5926,0.887,0.978,-0.2,,,
21725,Kepler-26 b,Kepler-26,1,4,4486,0.460589,0.7,-0.21,-1.11124,,
21726,Kepler-26 b,Kepler-26,1,4,3853,0.447,0.466,-0.5,,,
21727,Kepler-26 b,Kepler-26,1,4,3887,0.53,0.55,-0.08,,,
21728,Kepler-26 b,Kepler-26,1,4,3887,0.53,0.55,-0.08,,,
21729,Kepler-26 b,Kepler-26,1,4,4486,0.577,0.634,,,5.2,
21730,Kepler-26 b,Kepler-26,1,4,3884,0.606,,,,,
21731,Kepler-26 b,Kepler-26,1,4,4500,0.59,0.65,-0.21,,,1.9
21732,Kepler-26 b,Kepler-26,1,4,3879,0.537,0.537,-0.12,,,
21733,Kepler-26 b,Kepler-26,1,4,4049,0.604,0.643,,-1.06048,,
21734,Kepler-26 b,Kepler-26,1,4,4124,0.595,0.593,,,,
21735,Kepler-26 b,Kepler-26,1,4,3887,0.53,0.55,-0.08,,,
21736,Kepler-26 b,Kepler-26,1,4,,0.54,0.54,,,,
21737,Kepler-26 b,Kepler-26,1,4,3887,0.53,0.55,-0.08,,,
21738,Kepler-26 b,Kepler-26,1,4,4486,0.460589,0.7,-0.21,-1.11124,,
21739,Kepler-26 b,Kepler-26,1,4,3914,0.512,0.544,-0.13,,,
21740,Kepler-26 b,Kepler-26,1,4,4486,0.460589,0.7,-0.21,-1.11124,,
21741,Kepler-26 b,Kepler-26,1,4,4097,0.6,0.62,-0.05,,2.95,
21742,Kepler-26 c,Kepler-26,1,4,4049,0.604,0.643,,-1.06048,,
21743,Kepler-26 c,Kepler-26,1,4,4486,0.460589,0.7,-0.21,-1.11124,,
21744,Kepler-26 c,Kepler-26,1,4,,,0.5,,,,
21745,Kepler-26 c,Kepler-26,1,4,4486,0.460589,0.7,-0.21,-1.11124,,
21746,Kepler-26 c,Kepler-26,1,4,3884,0.606,,,,,
21747,Kepler-26 c,Kepler-26,1,4,4486,0.460589,0.7,-0.21,-1.11124,,
21748,Kepler-26 c,Kepler-26,1,4,3887,0.53,0.55,-0.08,,,
21749,Kepler-26 c,Kepler-26,1,4,4124,0.595,0.593,,,,
21750,Kepler-26 c,Kepler-26,1,4,4486,0.577,0.634,,,5.2,
21751,Kepler-26 c,Kepler-26,1,4,3887,0.53,0.55,-0.08,,,
21752,Kepler-26 c,Kepler-26,1,4,3887,0.53,0.55,-0.08,,,
21753,Kepler-26 c,Kepler-26,1,4,3914,0.512,0.544,-0.13,,,
21754,Kepler-26 c,Kepler-26,1,4,3853,0.447,0.466,-0.5,,,
21755,Kepler-26 c,Kepler-26,1,4,3879,0.537,0.537,-0.12,,,
21756,Kepler-26 c,Kepler-26,1,4,,0.54,0.54,,,,
21757,Kepler-26 c,Kepler-26,1,4,3887,0.53,0.55,-0.08,,,
21758,Kepler-26 c,Kepler-26,1,4,4097,0.6,0.62,-0.05,,2.95,
21759,Kepler-26 c,Kepler-26,1,4,4500,0.59,0.65,-0.21,,,1.9
21760,Kepler-26 d,Kepler-26,1,4,3879,0.537,0.537,-0.12,,,
21761,Kepler-26 d,Kepler-26,1,4,4486,0.577,0.634,,,5.2,
21762,Kepler-26 d,Kepler-26,1,4,4049,0.604,0.643,,-1.06048,,
21763,Kepler-26 d,Kepler-26,1,4,4486,0.571,,,,,
21764,Kepler-26 d,Kepler-26,1,4,3887,0.53,0.55,-0.08,,,
21765,Kepler-26 d,Kepler-26,1,4,4486,0.460589,0.7,-0.21,-1.11124,,
21766,Kepler-26 d,Kepler-26,1,4,3887,0.53,0.55,-0.08,,,
21767,Kepler-26 d,Kepler-26,1,4,4097,0.6,0.62,-0.05,,2.95,
21768,Kepler-26 d,Kepler-26,1,4,3884,0.606,,,,,
21769,Kepler-26 d,Kepler-26,1,4,3887,0.53,0.55,-0.08,,,
21770,Kepler-26 d,Kepler-26,1,4,4486,0.460589,0.7,-0.21,-1.11124,,
21771,Kepler-26 d,Kepler-26,1,4,3887,0.53,0.55,-0.08,,,
21772,Kepler-26 d,Kepler-26,1,4,3853,0.447,0.466,-0.5,,,
21773,Kepler-26 d,Kepler-26,1,4,4486,0.460589,0.7,-0.21,-1.11124,,
21774,Kepler-26 e,Kepler-26,1,4,4486,0.460589,0.7,-0.21,-1.11124,,
21775,Kepler-26 e,Kepler-26,1,4,3879,0.537,0.537,-0.12,,,
21776,Kepler-26 e,Kepler-26,1,4,3887,0.53,0.55,-0.08,,,
21777,Kepler-26 e,Kepler-26,1,4,3887,0.53,0.55,-0.08,,,
21778,Kepler-26 e,Kepler-26,1,4,3884,0.606,,,,,
21779,Kepler-26 e,Kepler-26,1,4,4486,0.577,0.634,,,5.2,
21780,Kepler-26 e,Kepler-26,1,4,4097,0.6,0.62,-0.05,,2.95,
21781,Kepler-26 e,Kepler-26,1,4,4049,0.604,0.643,,-1.06048,,
21782,Kepler-26 e,Kepler-26,1,4,3853,0.447,0.466,-0.5,,,
21783,Kepler-26 e,Kepler-26,1,4,4486,0.460589,0.7,-0.21,-1.11124,,
21784,Kepler-26 e,Kepler-26,1,4,4486,0.460589,0.7,-0.21,-1.11124,,
21785,Kepler-26 e,Kepler-26,1,4,3887,0.53,0.55,-0.08,,,
21786,Kepler-26 e,Kepler-26,1,4,4486,0.571,,,,,
21787,Kepler-260 b,Kepler-260,1,2,5523,0.832,0.933,-0.02,,,
21788,Kepler-260 b,Kepler-260,1,2,5250,1.08729,0.9,0,-0.09198,,
21789,Kepler-260 b,Kepler-260,1,2,5251,0.849,0.821,0,,,
21790,Kepler-260 b,Kepler-260,1,2,5250,0.862,,,,,
21791,Kepler-260 b,Kepler-260,1,2,5468,0.88,0.92,0.03,,4.47,
21792,Kepler-260 b,Kepler-260,1,2,5523,0.832,0.933,-0.02,,,
21793,Kepler-260 b,Kepler-260,1,2,5250,1.08729,0.9,0,-0.09198,,
21794,Kepler-260 b,Kepler-260,1,2,5541,0.931,,,,,
21795,Kepler-260 b,Kepler-260,1,2,5250,1.08729,0.9,0,-0.09198,,
21796,Kepler-260 b,Kepler-260,1,2,5523,0.832,0.933,-0.02,,,
21797,Kepler-260 b,Kepler-260,1,2,5250,0.9,0.9,,,8,
21798,Kepler-260 b,Kepler-260,1,2,5541,0.917,1.013,0.29,,1.15,
21799,Kepler-260 c,Kepler-260,1,2,5468,0.88,0.92,0.03,,4.47,
21800,Kepler-260 c,Kepler-260,1,2,5250,1.08729,0.9,0,-0.09198,,
21801,Kepler-260 c,Kepler-260,1,2,5523,0.832,0.933,-0.02,,,
21802,Kepler-260 c,Kepler-260,1,2,5250,1.08729,0.9,0,-0.09198,,
21803,Kepler-260 c,Kepler-260,1,2,5250,0.862,,,,,
21804,Kepler-260 c,Kepler-260,1,2,5250,1.08729,0.9,0,-0.09198,,
21805,Kepler-260 c,Kepler-260,1,2,5523,0.832,0.933,-0.02,,,
21806,Kepler-260 c,Kepler-260,1,2,5523,0.832,0.933,-0.02,,,
21807,Kepler-260 c,Kepler-260,1,2,5541,0.917,1.013,0.29,,1.15,
21808,Kepler-260 c,Kepler-260,1,2,5541,0.931,,,,,
21809,Kepler-260 c,Kepler-260,1,2,5250,0.9,0.9,,,8,
21810,Kepler-260 c,Kepler-260,1,2,5251,0.849,0.821,0,,,
21811,Kepler-261 b,Kepler-261,1,2,5122.5,0.738221,0.862,0.1621,-0.471,,
21812,Kepler-261 b,Kepler-261,1,2,5144,0.8,0.85,0.04,,3.98,
21813,Kepler-261 b,Kepler-261,1,2,5218,0.799,0.876,,,2.4,
21814,Kepler-261 b,Kepler-261,1,2,5203,0.774,0.865,0,,,
21815,Kepler-261 b,Kepler-261,1,2,5122.5,0.738221,0.862,0.1621,-0.471,,
21816,Kepler-261 b,Kepler-261,1,2,5122.5,0.738221,0.862,0.1621,-0.471,,
21817,Kepler-261 b,Kepler-261,1,2,5203,0.774,0.865,0,,,
