,hostname,st_teff,st_mass,st_rad,st_met,st_lum,st_age,st_vsin
3303,NGTS-12,5779.5,1.021,1.559025,-0.03,-0.13412174868390936,9.4,0.5
3304,NGTS-13,5833.9,1.3,1.7890000000000001,0.25,0.5172,4.23,6.2
3305,NGTS-15,5600.0,0.995,0.954,0.15,-0.13412174868390936,3.28,2.0
3306,NGTS-16,5550.0,1.002,1.213,0.35,-0.13412174868390936,10.29,2.5
3307,NGTS-17,5650.0,1.025,1.337,0.15,-0.13412174868390936,9.22,4.1
3308,NGTS-18,5668.0,1.003,1.38954,0.15,-0.13412174868390936,10.84,0.5
3309,NGTS-2,6498.866666666666,1.64,1.7046666666666666,-0.06,-0.13412174868390936,2.17,15.2
3310,NGTS-20,6093.5,1.47,1.8,0.15,-0.13412174868390936,4.1,8.0
3311,NGTS-21,4660.0,0.72,0.86,-0.26,-0.13412174868390936,10.02,5.598415605095542
3312,NGTS-23,6057.0,1.01,1.24,-0.26,0.2833,6.39,1.46
3313,NGTS-24,5853.0,1.26,1.6099999999999999,0.27,0.44592,4.77,5.598415605095542
3314,NGTS-25,5321.0,0.91,0.86,0.12,-0.29158,3.49,1.96
3315,NGTS-26,5550.0,0.96,1.16,0.2,0.10106,11.5,1.5
3316,NGTS-27,5732.5,1.07,1.81,0.0,0.51375,7.9,1.6
3317,NGTS-30,5441.45,0.94,0.9115,-0.03,-0.13412174868390936,1.1,3.5
3318,NGTS-33,7072.0,1.6,1.475,-0.11,0.77159,0.03,5.598415605095542
3319,NGTS-4,5132.633333333333,0.75,0.846752,-0.28,-0.13412174868390936,4.626927679362267,2.75
3320,NGTS-5,5000.0,0.661,0.7444999999999999,0.12,-0.13412174868390936,4.626927679362267,5.598415605095542
3321,NGTS-6,4709.666666666667,0.767,0.7636293333333333,0.11,-0.59176,9.77,2.851
3322,NGTS-8,5200.5,0.89,0.9892004999999999,0.24,-0.13412174868390936,12.48,3.56
3323,NGTS-9,6287.5,1.34,1.38,0.31,-0.13412174868390936,0.96,6.38
3324,OGLE-2003-BLG-235L,5415.146316594372,0.495,1.5078594734632043,-0.011613784696174044,-0.13412174868390936,4.626927679362267,5.598415605095542
3325,OGLE-2005-BLG-071L,5415.146316594372,0.4033333333333333,1.5078594734632043,-0.011613784696174044,-0.13412174868390936,4.626927679362267,5.598415605095542
3326,OGLE-2005-BLG-169L,5415.146316594372,0.61,1.5078594734632043,-0.011613784696174044,-0.13412174868390936,4.626927679362267,5.598415605095542
3327,OGLE-2005-BLG-390L,5415.146316594372,0.22,1.5078594734632043,-0.011613784696174044,-0.13412174868390936,4.626927679362267,5.598415605095542
3328,OGLE-2006-BLG-109L,5415.146316594372,0.505,1.5078594734632043,-0.011613784696174044,-0.13412174868390936,4.626927679362267,5.598415605095542
3329,OGLE-2007-BLG-368L,5415.146316594372,0.64,1.5078594734632043,-0.011613784696174044,-0.13412174868390936,4.626927679362267,5.598415605095542
3330,OGLE-2008-BLG-355L,5415.146316594372,0.37,1.5078594734632043,-0.011613784696174044,-0.13412174868390936,4.626927679362267,5.598415605095542
3331,OGLE-2011-BLG-0173L,5415.146316594372,0.418,1.5078594734632043,-0.011613784696174044,-0.13412174868390936,4.626927679362267,5.598415605095542
3332,OGLE-2011-BLG-0251L,5415.146316594372,0.26,1.5078594734632043,-0.011613784696174044,-0.13412174868390936,4.626927679362267,5.598415605095542
3333,OGLE-2011-BLG-0265L,5415.146316594372,0.1735,1.5078594734632043,-0.011613784696174044,-0.13412174868390936,4.626927679362267,5.598415605095542
3334,OGLE-2012-BLG-0026L,5415.146316594372,0.94,1.5078594734632043,-0.011613784696174044,-0.13412174868390936,5.0,5.598415605095542
3335,OGLE-2012-BLG-0358L,5415.146316594372,0.022333333333333334,1.5078594734632043,-0.011613784696174044,-0.13412174868390936,4.626927679362267,5.598415605095542
3336,OGLE-2012-BLG-0406L,5415.146316594372,0.5033333333333333,1.5078594734632043,-0.011613784696174044,-0.13412174868390936,4.626927679362267,5.598415605095542
3337,OGLE-2012-BLG-0563L,5415.146316594372,0.34,1.5078594734632043,-0.011613784696174044,-0.13412174868390936,4.626927679362267,5.598415605095542
3338,OGLE-2012-BLG-0724L,5415.146316594372,0.29,1.5078594734632043,-0.011613784696174044,-0.13412174868390936,4.626927679362267,5.598415605095542
3339,OGLE-2012-BLG-0838L,5415.146316594372,0.4,1.5078594734632043,-0.011613784696174044,-0.13412174868390936,4.626927679362267,5.598415605095542
3340,OGLE-2012-BLG-0950L,5415.146316594372,0.48666666666666664,1.5078594734632043,-0.011613784696174044,-0.13412174868390936,4.626927679362267,5.598415605095542
3341,OGLE-2013-BLG-0102L,5415.146316594372,0.0935,1.5078594734632043,-0.011613784696174044,-0.13412174868390936,4.626927679362267,5.598415605095542
3342,OGLE-2013-BLG-0132L,5415.146316594372,0.54,1.5078594734632043,-0.011613784696174044,-0.13412174868390936,4.626927679362267,5.598415605095542
3343,OGLE-2013-BLG-0911L,5415.146316594372,0.28500000000000003,1.5078594734632043,-0.011613784696174044,-0.13412174868390936,4.626927679362267,5.598415605095542
3344,OGLE-2013-BLG-1721L,5415.146316594372,0.46,1.5078594734632043,-0.011613784696174044,-0.13412174868390936,4.626927679362267,5.598415605095542
3345,OGLE-2013-BLG-1761L,5415.146316594372,0.33,1.5078594734632043,-0.011613784696174044,-0.13412174868390936,4.626927679362267,5.598415605095542
3346,OGLE-2014-BLG-0124L,5415.146316594372,0.79,1.5078594734632043,-0.011613784696174044,-0.13412174868390936,4.626927679362267,5.598415605095542
3347,OGLE-2014-BLG-0221L,5415.146316594372,6.8,1.5078594734632043,-0.011613784696174044,-0.13412174868390936,4.626927679362267,5.598415605095542
3348,OGLE-2014-BLG-0319L,5415.146316594372,0.52,1.5078594734632043,-0.011613784696174044,-0.13412174868390936,4.626927679362267,5.598415605095542
3349,OGLE-2014-BLG-0676L,5415.146316594372,0.6933333333333334,1.5078594734632043,-0.011613784696174044,-0.13412174868390936,4.626927679362267,5.598415605095542
3350,OGLE-2014-BLG-1722L,5415.146316594372,0.395,1.5078594734632043,-0.011613784696174044,-0.13412174868390936,4.626927679362267,5.598415605095542
3351,OGLE-2014-BLG-1760L,5415.146316594372,0.51,1.5078594734632043,-0.011613784696174044,-0.13412174868390936,4.626927679362267,5.598415605095542
3352,OGLE-2015-BLG-0051L,5415.146316594372,0.1,1.5078594734632043,-0.011613784696174044,-0.13412174868390936,4.626927679362267,5.598415605095542
3353,OGLE-2015-BLG-0954L,5415.146316594372,0.315,1.5078594734632043,-0.011613784696174044,-0.13412174868390936,4.626927679362267,5.598415605095542
3354,OGLE-2015-BLG-0966L,5415.146316594372,0.38,1.5078594734632043,-0.011613784696174044,-0.13412174868390936,4.626927679362267,5.598415605095542
3355,OGLE-2015-BLG-1609L,5415.146316594372,0.098,1.5078594734632043,-0.011613784696174044,-0.13412174868390936,4.626927679362267,5.598415605095542
3356,OGLE-2015-BLG-1649L,5415.146316594372,0.34,1.5078594734632043,-0.011613784696174044,-0.13412174868390936,4.626927679362267,5.598415605095542
3357,OGLE-2015-BLG-1670L,5415.146316594372,0.55,1.5078594734632043,-0.011613784696174044,-0.13412174868390936,4.626927679362267,5.598415605095542
3358,OGLE-2015-BLG-1771L,5415.146316594372,0.07133333333333333,1.5078594734632043,-0.011613784696174044,-0.13412174868390936,4.626927679362267,5.598415605095542
3359,OGLE-2016-BLG-0007L,5415.146316594372,0.59,1.5078594734632043,-0.011613784696174044,-0.13412174868390936,4.626927679362267,5.598415605095542
3360,OGLE-2016-BLG-0263L,5415.146316594372,0.13,1.5078594734632043,-0.011613784696174044,-0.13412174868390936,4.626927679362267,5.598415605095542
3361,OGLE-2016-BLG-1067L,5415.146316594372,0.2966666666666667,1.5078594734632043,-0.011613784696174044,-0.13412174868390936,4.626927679362267,5.598415605095542
3362,OGLE-2016-BLG-1093L,5415.146316594372,0.45,1.5078594734632043,-0.011613784696174044,-0.13412174868390936,4.626927679362267,5.598415605095542
3363,OGLE-2016-BLG-1190L,5415.146316594372,0.885,1.5078594734632043,-0.011613784696174044,-0.13412174868390936,4.626927679362267,5.598415605095542
3364,OGLE-2016-BLG-1195L,5415.146316594372,0.1364,1.5078594734632043,-0.011613784696174044,-0.13412174868390936,4.626927679362267,5.598415605095542
3365,OGLE-2016-BLG-1227L,5415.146316594372,0.39,1.5078594734632043,-0.011613784696174044,-0.13412174868390936,4.626927679362267,5.598415605095542
3366,OGLE-2016-BLG-1598L,5415.146316594372,0.55,1.5078594734632043,-0.011613784696174044,-0.13412174868390936,4.626927679362267,5.598415605095542
3367,OGLE-2016-BLG-1800L,5415.146316594372,0.4066666666666667,1.5078594734632043,-0.011613784696174044,-0.13412174868390936,4.626927679362267,5.598415605095542
3368,OGLE-2017-BLG-0173L,5415.146316594372,0.383,1.5078594734632043,-0.011613784696174044,-0.13412174868390936,4.626927679362267,5.598415605095542
3369,OGLE-2017-BLG-0364L,5415.146316594372,0.3725,1.5078594734632043,-0.011613784696174044,-0.13412174868390936,4.626927679362267,5.598415605095542
3370,OGLE-2017-BLG-0373L,5415.146316594372,0.262,1.5078594734632043,-0.011613784696174044,-0.13412174868390936,4.626927679362267,5.598415605095542
3371,OGLE-2017-BLG-0406L,5415.146316594372,0.56,1.5078594734632043,-0.011613784696174044,-0.13412174868390936,4.626927679362267,5.598415605095542
3372,OGLE-2017-BLG-0448L,5415.146316594372,0.48250000000000004,1.5078594734632043,-0.011613784696174044,-0.13412174868390936,4.626927679362267,5.598415605095542
3373,OGLE-2017-BLG-0482L,5415.146316594372,0.2,1.5078594734632043,-0.011613784696174044,-0.13412174868390936,4.626927679362267,5.598415605095542
3374,OGLE-2017-BLG-0604L,5415.146316594372,0.7,1.5078594734632043,-0.011613784696174044,-0.13412174868390936,4.626927679362267,5.598415605095542
3375,OGLE-2017-BLG-0640L,5415.146316594372,0.32,1.5078594734632043,-0.011613784696174044,-0.13412174868390936,4.626927679362267,5.598415605095542
3376,OGLE-2017-BLG-1049L,5415.146316594372,0.55,1.5078594734632043,-0.011613784696174044,-0.13412174868390936,4.626927679362267,5.598415605095542
3377,OGLE-2017-BLG-1099L,5415.146316594372,0.45,1.5078594734632043,-0.011613784696174044,-0.13412174868390936,4.626927679362267,5.598415605095542
3378,OGLE-2017-BLG-1140L,5415.146316594372,0.212,1.5078594734632043,-0.011613784696174044,-0.13412174868390936,4.626927679362267,5.598415605095542
3379,OGLE-2017-BLG-1237L,5415.146316594372,0.46,1.5078594734632043,-0.011613784696174044,-0.13412174868390936,4.626927679362267,5.598415605095542
3380,OGLE-2017-BLG-1275L,5415.146316594372,0.626,1.5078594734632043,-0.011613784696174044,-0.13412174868390936,4.626927679362267,5.598415605095542
3381,OGLE-2017-BLG-1375L,5415.146316594372,0.8200000000000001,1.5078594734632043,-0.011613784696174044,-0.13412174868390936,4.626927679362267,5.598415605095542
3382,OGLE-2017-BLG-1434L,5415.146316594372,0.234,1.5078594734632043,-0.011613784696174044,-0.13412174868390936,4.626927679362267,5.598415605095542
3383,OGLE-2017-BLG-1522L,5415.146316594372,0.045,1.5078594734632043,-0.011613784696174044,-0.13412174868390936,4.626927679362267,5.598415605095542
3384,OGLE-2017-BLG-1691L,5415.146316594372,0.45,1.5078594734632043,-0.011613784696174044,-0.13412174868390936,4.626927679362267,5.598415605095542
3385,OGLE-2017-BLG-1806L,5415.146316594372,0.40285714285714286,1.5078594734632043,-0.011613784696174044,-0.13412174868390936,4.626927679362267,5.598415605095542
3386,OGLE-2018-BLG-0298L,5415.146316594372,0.6733333333333333,1.5078594734632043,-0.011613784696174044,-0.13412174868390936,4.626927679362267,5.598415605095542
3387,OGLE-2018-BLG-0383L,5415.146316594372,0.1,1.5078594734632043,-0.011613784696174044,-0.13412174868390936,4.626927679362267,5.598415605095542
3388,OGLE-2018-BLG-0506L,5415.146316594372,0.63,1.5078594734632043,-0.011613784696174044,-0.13412174868390936,4.626927679362267,5.598415605095542
3389,OGLE-2018-BLG-0516L,5415.146316594372,0.47,1.5078594734632043,-0.011613784696174044,-0.13412174868390936,4.626927679362267,5.598415605095542
3390,OGLE-2018-BLG-0532L,5415.146316594372,0.199,1.5078594734632043,-0.011613784696174044,-0.13412174868390936,4.626927679362267,5.598415605095542
3391,OGLE-2018-BLG-0567L,5415.146316594372,0.25,1.5078594734632043,-0.011613784696174044,-0.13412174868390936,4.626927679362267,5.598415605095542
3392,OGLE-2018-BLG-0596L,5415.146316594372,0.2025,1.5078594734632043,-0.011613784696174044,-0.13412174868390936,4.626927679362267,5.598415605095542
3393,OGLE-2018-BLG-0677L,5415.146316594372,0.12,1.5078594734632043,-0.011613784696174044,-0.13412174868390936,4.626927679362267,5.598415605095542
3394,OGLE-2018-BLG-0740L,5912.0,0.7666666666666666,1.5078594734632043,-0.24,-0.13412174868390936,4.626927679362267,5.598415605095542
3395,OGLE-2018-BLG-0799L,5415.146316594372,0.2747777777777778,1.5078594734632043,-0.011613784696174044,-0.13412174868390936,4.626927679362267,5.598415605095542
3396,OGLE-2018-BLG-0932L,5415.146316594372,0.72,1.5078594734632043,-0.011613784696174044,-0.13412174868390936,4.626927679362267,5.598415605095542
3397,OGLE-2018-BLG-0962L,5415.146316594372,0.54,1.5078594734632043,-0.011613784696174044,-0.13412174868390936,4.626927679362267,5.598415605095542
3398,OGLE-2018-BLG-0977L,5415.146316594372,0.47,1.5078594734632043,-0.011613784696174044,-0.13412174868390936,4.626927679362267,5.598415605095542
3399,OGLE-2018-BLG-1011L,5415.146316594372,0.18,1.5078594734632043,-0.011613784696174044,-0.13412174868390936,4.626927679362267,5.598415605095542
3400,OGLE-2018-BLG-1119L,5415.146316594372,0.48,1.5078594734632043,-0.011613784696174044,-0.13412174868390936,4.626927679362267,5.598415605095542
3401,OGLE-2018-BLG-1126L,5415.146316594372,0.69,1.5078594734632043,-0.011613784696174044,-0.13412174868390936,4.626927679362267,5.598415605095542
